"x"	"col"	"sp"	"size"	"tag"
"9186"	21420287	21114800	"Cuckoo (Otidimorphae)"	9854	"chr4"
"9187"	21428767.5	21123771	"Cuckoo (Otidimorphae)"	6930	"chr4"
"9188"	21455016	21147260.5	"Cuckoo (Otidimorphae)"	29883	"chr4"
"9189"	21479638.5	21169830	"Cuckoo (Otidimorphae)"	13404	"chr4"
"9190"	21490999.5	21182180	"Cuckoo (Otidimorphae)"	7782	"chr4"
"9191"	21502839.5	21194158	"Cuckoo (Otidimorphae)"	13734	"chr4"
"9192"	21521497	21213033.5	"Cuckoo (Otidimorphae)"	13921	"chr4"
"9193"	21557206.5	21251001	"Cuckoo (Otidimorphae)"	7614	"chr4"
"9194"	21569208	21259746	"Cuckoo (Otidimorphae)"	9072	"chr4"
"9195"	21585080	21267993	"Cuckoo (Otidimorphae)"	5472	"chr4"
"9196"	21604454	21285918.5	"Cuckoo (Otidimorphae)"	13419	"chr4"
"9197"	21618013	21298903.5	"Cuckoo (Otidimorphae)"	6709	"chr4"
"9198"	21634538.5	21315809.5	"Cuckoo (Otidimorphae)"	18479	"chr4"
"9199"	21701158.5	21393241.5	"Cuckoo (Otidimorphae)"	9495	"chr4"
"9200"	21712542	21402493.5	"Cuckoo (Otidimorphae)"	6441	"chr4"
"9201"	21727136	21419145	"Cuckoo (Otidimorphae)"	7928	"chr4"
"9202"	21736748.5	21428251	"Cuckoo (Otidimorphae)"	6542	"chr4"
"9203"	21771842.5	21458137	"Cuckoo (Otidimorphae)"	7162	"chr4"
"9204"	21808885	21491571.5	"Cuckoo (Otidimorphae)"	33329	"chr4"
"9205"	21833139.5	21511568	"Cuckoo (Otidimorphae)"	6560	"chr4"
"9206"	21845353.5	21519695	"Cuckoo (Otidimorphae)"	9166	"chr4"
"9207"	21861884.5	21538255.5	"Cuckoo (Otidimorphae)"	7391	"chr4"
"9208"	21876369	21552327.5	"Cuckoo (Otidimorphae)"	6627	"chr4"
"9209"	21896855.5	21565277	"Cuckoo (Otidimorphae)"	6522	"chr4"
"9210"	21933068	21594647	"Cuckoo (Otidimorphae)"	5104	"chr4"
"9211"	21960889.5	21616983	"Cuckoo (Otidimorphae)"	5604	"chr4"
"9212"	21979123.5	21634478	"Cuckoo (Otidimorphae)"	7092	"chr4"
"9213"	21986953	21643350.5	"Cuckoo (Otidimorphae)"	8811	"chr4"
"9214"	21994948.5	21651098	"Cuckoo (Otidimorphae)"	6136	"chr4"
"9215"	22006698.5	21659927	"Cuckoo (Otidimorphae)"	7220	"chr4"
"9216"	22026682	21679348.5	"Cuckoo (Otidimorphae)"	20865	"chr4"
"9217"	22057169.5	21707269	"Cuckoo (Otidimorphae)"	16238	"chr4"
"9218"	22080102.5	21725706.5	"Cuckoo (Otidimorphae)"	5557	"chr4"
"9219"	22097839	21732367.5	"Cuckoo (Otidimorphae)"	6225	"chr4"
"9220"	22140512	21769444.5	"Cuckoo (Otidimorphae)"	8187	"chr4"
"9221"	22154445	21784831.5	"Cuckoo (Otidimorphae)"	8387	"chr4"
"9222"	22201410.5	21830106	"Cuckoo (Otidimorphae)"	6488	"chr4"
"9223"	22251858.5	21866420.5	"Cuckoo (Otidimorphae)"	12365	"chr4"
"9224"	22264309.5	21876625	"Cuckoo (Otidimorphae)"	7952	"chr4"
"9225"	22282139.5	21887621.5	"Cuckoo (Otidimorphae)"	8213	"chr4"
"9226"	22304149	21903388.5	"Cuckoo (Otidimorphae)"	6619	"chr4"
"9227"	22318473	21911472.5	"Cuckoo (Otidimorphae)"	6383	"chr4"
"9228"	22340359.5	21925504	"Cuckoo (Otidimorphae)"	6146	"chr4"
"9229"	22351054.5	21937196.5	"Cuckoo (Otidimorphae)"	14239	"chr4"
"9230"	22374560.5	21953474.5	"Cuckoo (Otidimorphae)"	11569	"chr4"
"9231"	22440363.5	22006906	"Cuckoo (Otidimorphae)"	14522	"chr4"
"9232"	22462866	22020709.5	"Cuckoo (Otidimorphae)"	10561	"chr4"
"9233"	22479212	22035280.5	"Cuckoo (Otidimorphae)"	10023	"chr4"
"9234"	22500365.5	22051923.5	"Cuckoo (Otidimorphae)"	22391	"chr4"
"9235"	22558004	22092776.5	"Cuckoo (Otidimorphae)"	9189	"chr4"
"9236"	22612166	22123864.5	"Cuckoo (Otidimorphae)"	12043	"chr4"
"9237"	22630855.5	22139154.5	"Cuckoo (Otidimorphae)"	16437	"chr4"
"9238"	22659575.5	22156591.5	"Cuckoo (Otidimorphae)"	17817	"chr4"
"9239"	22703448.5	22182576	"Cuckoo (Otidimorphae)"	7352	"chr4"
"9240"	22718710.5	22194462.5	"Cuckoo (Otidimorphae)"	8413	"chr4"
"9241"	22731172	22205188	"Cuckoo (Otidimorphae)"	7824	"chr4"
"9242"	22762992	22231454	"Cuckoo (Otidimorphae)"	6086	"chr4"
"9243"	22792352.5	22258639.5	"Cuckoo (Otidimorphae)"	10181	"chr4"
"9244"	22834957	22296164	"Cuckoo (Otidimorphae)"	19274	"chr4"
"9245"	22862282	22314265	"Cuckoo (Otidimorphae)"	11914	"chr4"
"9246"	22891504.5	22345433.5	"Cuckoo (Otidimorphae)"	29697	"chr4"
"9247"	22911654	22367800	"Cuckoo (Otidimorphae)"	8456	"chr4"
"9248"	23007179	22454923.5	"Cuckoo (Otidimorphae)"	6497	"chr4"
"9249"	23016732.5	22464131.5	"Cuckoo (Otidimorphae)"	11299	"chr4"
"9250"	23031061.5	22476385.5	"Cuckoo (Otidimorphae)"	10759	"chr4"
"9251"	23043845.5	22489002	"Cuckoo (Otidimorphae)"	13284	"chr4"
"9252"	23057110	22507397.5	"Cuckoo (Otidimorphae)"	7199	"chr4"
"9253"	23069544	22518320	"Cuckoo (Otidimorphae)"	13412	"chr4"
"9254"	23093151.5	22544121.5	"Cuckoo (Otidimorphae)"	11107	"chr4"
"9255"	23110290.5	22561495.5	"Cuckoo (Otidimorphae)"	15537	"chr4"
"9256"	23133539	22584590.5	"Cuckoo (Otidimorphae)"	14169	"chr4"
"9257"	23146839.5	22595183	"Cuckoo (Otidimorphae)"	5852	"chr4"
"9258"	23153835.5	22601532	"Cuckoo (Otidimorphae)"	5750	"chr4"
"9259"	23164103	22611602	"Cuckoo (Otidimorphae)"	7108	"chr4"
"9260"	23171699	22619629.5	"Cuckoo (Otidimorphae)"	7599	"chr4"
"9261"	23179517	22626704	"Cuckoo (Otidimorphae)"	5660	"chr4"
"9262"	23213910	22663267	"Cuckoo (Otidimorphae)"	12192	"chr4"
"9263"	23265306.5	22710957.5	"Cuckoo (Otidimorphae)"	9749	"chr4"
"9264"	23273460.5	22719002	"Cuckoo (Otidimorphae)"	5310	"chr4"
"9265"	23301785	22744106	"Cuckoo (Otidimorphae)"	13880	"chr4"
"9266"	23334367	22765297	"Cuckoo (Otidimorphae)"	5198	"chr4"
"9267"	23360318	22784626	"Cuckoo (Otidimorphae)"	8116	"chr4"
"9268"	23400268	22803280	"Cuckoo (Otidimorphae)"	8672	"chr4"
"9269"	23426977	22819881	"Cuckoo (Otidimorphae)"	11220	"chr4"
"9270"	23445077.5	22835489.5	"Cuckoo (Otidimorphae)"	11385	"chr4"
"9271"	23464787.5	22848648	"Cuckoo (Otidimorphae)"	11196	"chr4"
"9272"	23477908	22859373	"Cuckoo (Otidimorphae)"	6634	"chr4"
"9273"	23492145	22871710	"Cuckoo (Otidimorphae)"	15284	"chr4"
"9274"	23530675	22905683.5	"Cuckoo (Otidimorphae)"	22171	"chr4"
"9275"	23585616	22942954	"Cuckoo (Otidimorphae)"	6880	"chr4"
"9276"	23613957	22956795.5	"Cuckoo (Otidimorphae)"	7447	"chr4"
"9277"	23659814.5	22999299.5	"Cuckoo (Otidimorphae)"	6189	"chr4"
"9278"	23696107.5	23021240	"Cuckoo (Otidimorphae)"	14880	"chr4"
"9279"	23712217.5	23033680.5	"Cuckoo (Otidimorphae)"	9349	"chr4"
"9280"	23769107	23064605.5	"Cuckoo (Otidimorphae)"	6561	"chr4"
"9281"	23775924.5	23071463.5	"Cuckoo (Otidimorphae)"	5973	"chr4"
"9282"	23800524	23093365	"Cuckoo (Otidimorphae)"	8354	"chr4"
"9283"	23816249	23102627.5	"Cuckoo (Otidimorphae)"	7005	"chr4"
"9284"	23869107.5	23143586	"Cuckoo (Otidimorphae)"	13174	"chr4"
"9285"	23892778	23158043	"Cuckoo (Otidimorphae)"	7890	"chr4"
"9286"	23938624	23181653.5	"Cuckoo (Otidimorphae)"	19989	"chr4"
"9287"	24014562	23225422.5	"Cuckoo (Otidimorphae)"	29111	"chr4"
"9288"	24062300	23244457	"Cuckoo (Otidimorphae)"	8956	"chr4"
"9289"	24103119	23274049.5	"Cuckoo (Otidimorphae)"	35051	"chr4"
"9290"	24149755	23304374	"Cuckoo (Otidimorphae)"	6106	"chr4"
"9291"	24169485.5	23316677	"Cuckoo (Otidimorphae)"	7890	"chr4"
"9292"	24186302	23332832.5	"Cuckoo (Otidimorphae)"	5433	"chr4"
"9293"	24204096	23351487	"Cuckoo (Otidimorphae)"	5838	"chr4"
"9294"	24229688	23365719	"Cuckoo (Otidimorphae)"	12302	"chr4"
"9295"	24267060	23393648.5	"Cuckoo (Otidimorphae)"	38975	"chr4"
"9296"	24306055.5	23416997.5	"Cuckoo (Otidimorphae)"	7201	"chr4"
"9297"	24342234.5	23441939	"Cuckoo (Otidimorphae)"	6078	"chr4"
"9298"	24367569.5	23461901	"Cuckoo (Otidimorphae)"	5024	"chr4"
"9299"	24405287.5	23497791.5	"Cuckoo (Otidimorphae)"	7759	"chr4"
"9300"	24448916.5	23544006	"Cuckoo (Otidimorphae)"	31708	"chr4"
"9301"	24476838	23567423.5	"Cuckoo (Otidimorphae)"	12867	"chr4"
"9302"	24504801.5	23581814	"Cuckoo (Otidimorphae)"	13078	"chr4"
"9303"	24529088	23596385.5	"Cuckoo (Otidimorphae)"	8113	"chr4"
"9304"	24549430	23608460	"Cuckoo (Otidimorphae)"	5026	"chr4"
"9305"	24563810.5	23616246.5	"Cuckoo (Otidimorphae)"	7045	"chr4"
"9306"	24577543	23633287.5	"Cuckoo (Otidimorphae)"	8675	"chr4"
"9307"	24605179	23661642	"Cuckoo (Otidimorphae)"	9822	"chr4"
"9308"	24625916.5	23677643.5	"Cuckoo (Otidimorphae)"	16159	"chr4"
"9309"	24693613	23725518	"Cuckoo (Otidimorphae)"	5994	"chr4"
"9310"	24703928.5	23737436	"Cuckoo (Otidimorphae)"	5194	"chr4"
"9311"	24720221	23752741.5	"Cuckoo (Otidimorphae)"	7503	"chr4"
"9312"	24731462	23761981	"Cuckoo (Otidimorphae)"	9020	"chr4"
"9313"	24740424.5	23771819	"Cuckoo (Otidimorphae)"	6802	"chr4"
"9314"	24756555	23786634.5	"Cuckoo (Otidimorphae)"	14449	"chr4"
"9315"	24798795	23825207	"Cuckoo (Otidimorphae)"	5816	"chr4"
"9316"	24812938.5	23841048.5	"Cuckoo (Otidimorphae)"	5679	"chr4"
"9317"	24846275.5	23873698.5	"Cuckoo (Otidimorphae)"	20231	"chr4"
"9318"	24868519.5	23896516.5	"Cuckoo (Otidimorphae)"	22325	"chr4"
"9319"	24894788.5	23920269.5	"Cuckoo (Otidimorphae)"	9919	"chr4"
"9320"	24904513	23929489	"Cuckoo (Otidimorphae)"	5302	"chr4"
"9321"	24922492	23938720.5	"Cuckoo (Otidimorphae)"	10825	"chr4"
"9322"	24937639	23953800	"Cuckoo (Otidimorphae)"	6810	"chr4"
"9323"	24977386.5	23991222.5	"Cuckoo (Otidimorphae)"	13247	"chr4"
"9324"	24996941	24009060	"Cuckoo (Otidimorphae)"	12756	"chr4"
"9325"	25013888.5	24020693	"Cuckoo (Otidimorphae)"	6726	"chr4"
"9326"	25022998.5	24028442	"Cuckoo (Otidimorphae)"	7294	"chr4"
"9327"	25048316.5	24056870.5	"Cuckoo (Otidimorphae)"	33909	"chr4"
"9328"	25074275	24081998	"Cuckoo (Otidimorphae)"	6130	"chr4"
"9329"	25082655.5	24089681	"Cuckoo (Otidimorphae)"	8282	"chr4"
"9330"	25101863.5	24112029.5	"Cuckoo (Otidimorphae)"	6995	"chr4"
"9331"	25110178	24121023.5	"Cuckoo (Otidimorphae)"	6011	"chr4"
"9332"	25125076.5	24134860.5	"Cuckoo (Otidimorphae)"	11019	"chr4"
"9333"	25153490	24155793	"Cuckoo (Otidimorphae)"	28814	"chr4"
"9334"	25175866	24176486.5	"Cuckoo (Otidimorphae)"	12101	"chr4"
"9335"	25191789.5	24188526.5	"Cuckoo (Otidimorphae)"	5221	"chr4"
"9336"	25206041	24205963.5	"Cuckoo (Otidimorphae)"	7879	"chr4"
"9337"	25219924	24218390.5	"Cuckoo (Otidimorphae)"	15853	"chr4"
"9338"	25258385.5	24250675	"Cuckoo (Otidimorphae)"	12054	"chr4"
"9339"	25270661	24262418	"Cuckoo (Otidimorphae)"	7172	"chr4"
"9340"	25374682	24352480.5	"Cuckoo (Otidimorphae)"	5557	"chr4"
"9341"	25394324	24364283.5	"Cuckoo (Otidimorphae)"	5767	"chr4"
"9342"	25409265	24376320.5	"Cuckoo (Otidimorphae)"	6529	"chr4"
"9343"	25452217	24417192.5	"Cuckoo (Otidimorphae)"	14693	"chr4"
"9344"	25464899	24429726	"Cuckoo (Otidimorphae)"	7528	"chr4"
"9345"	25477497	24440332	"Cuckoo (Otidimorphae)"	6582	"chr4"
"9346"	25505701	24467319.5	"Cuckoo (Otidimorphae)"	14203	"chr4"
"9347"	25525038.5	24485756.5	"Cuckoo (Otidimorphae)"	18167	"chr4"
"9348"	25563439	24523991	"Cuckoo (Otidimorphae)"	49824	"chr4"
"9349"	25635588.5	24587533.5	"Cuckoo (Otidimorphae)"	38377	"chr4"
"9350"	25691190	24643754.5	"Cuckoo (Otidimorphae)"	58335	"chr4"
"9351"	25761470	24714082	"Cuckoo (Otidimorphae)"	12212	"chr4"
"9352"	25775703	24723524.5	"Cuckoo (Otidimorphae)"	5881	"chr4"
"9353"	25786602.5	24735228.5	"Cuckoo (Otidimorphae)"	14643	"chr4"
"9354"	25818706.5	24761808.5	"Cuckoo (Otidimorphae)"	10737	"chr4"
"9355"	25839308	24780825.5	"Cuckoo (Otidimorphae)"	11427	"chr4"
"9356"	25870688	24801954.5	"Cuckoo (Otidimorphae)"	10151	"chr4"
"9357"	25881436	24812483	"Cuckoo (Otidimorphae)"	5324	"chr4"
"9358"	25891441.5	24820542	"Cuckoo (Otidimorphae)"	7036	"chr4"
"9359"	25900528	24827693.5	"Cuckoo (Otidimorphae)"	7221	"chr4"
"9360"	25912797.5	24841125	"Cuckoo (Otidimorphae)"	11976	"chr4"
"9361"	25932181.5	24861504.5	"Cuckoo (Otidimorphae)"	24021	"chr4"
"9362"	25952003	24878761	"Cuckoo (Otidimorphae)"	9112	"chr4"
"9363"	26059543	24989346	"Cuckoo (Otidimorphae)"	132434	"chr4"
"9364"	26192508	25114563.5	"Cuckoo (Otidimorphae)"	114605	"chr4"
"9365"	26269780	25181615.5	"Cuckoo (Otidimorphae)"	7499	"chr4"
"9366"	26283712.5	25195279.5	"Cuckoo (Otidimorphae)"	15885	"chr4"
"9367"	26302232	25210883.5	"Cuckoo (Otidimorphae)"	8531	"chr4"
"9368"	26323975	25233485.5	"Cuckoo (Otidimorphae)"	16863	"chr4"
"9369"	26345820.5	25254162.5	"Cuckoo (Otidimorphae)"	11633	"chr4"
"9370"	26356797.5	25264429.5	"Cuckoo (Otidimorphae)"	7869	"chr4"
"9371"	26377428.5	25282478.5	"Cuckoo (Otidimorphae)"	25711	"chr4"
"9372"	26397205.5	25302614	"Cuckoo (Otidimorphae)"	12292	"chr4"
"9373"	26422836.5	25327677.5	"Cuckoo (Otidimorphae)"	24709	"chr4"
"9374"	26453609.5	25357141.5	"Cuckoo (Otidimorphae)"	27779	"chr4"
"9375"	26477926.5	25377376	"Cuckoo (Otidimorphae)"	8980	"chr4"
"9376"	26488754.5	25389393	"Cuckoo (Otidimorphae)"	6204	"chr4"
"9377"	26495796.5	25397420.5	"Cuckoo (Otidimorphae)"	7313	"chr4"
"9378"	26512380	25413408.5	"Cuckoo (Otidimorphae)"	24045	"chr4"
"9379"	26537593	25438787.5	"Cuckoo (Otidimorphae)"	18249	"chr4"
"9380"	26549893	25450711	"Cuckoo (Otidimorphae)"	5066	"chr4"
"9381"	26571275	25475218.5	"Cuckoo (Otidimorphae)"	7429	"chr4"
"9382"	26594869	25500044	"Cuckoo (Otidimorphae)"	37754	"chr4"
"9383"	26624527	25528946	"Cuckoo (Otidimorphae)"	5422	"chr4"
"9384"	26644686	25547513.5	"Cuckoo (Otidimorphae)"	24709	"chr4"
"9385"	26670445.5	25570670	"Cuckoo (Otidimorphae)"	13772	"chr4"
"9386"	26686133.5	25585506	"Cuckoo (Otidimorphae)"	14934	"chr4"
"9387"	26698732	25597014	"Cuckoo (Otidimorphae)"	6402	"chr4"
"9388"	26738506.5	25635799.5	"Cuckoo (Otidimorphae)"	69353	"chr4"
"9389"	26784195.5	25678748.5	"Cuckoo (Otidimorphae)"	15883	"chr4"
"9390"	26798128.5	25692972	"Cuckoo (Otidimorphae)"	11124	"chr4"
"9391"	26812813	25708313.5	"Cuckoo (Otidimorphae)"	5673	"chr4"
"9392"	26819335	25715560.5	"Cuckoo (Otidimorphae)"	7259	"chr4"
"9393"	26853000	25748227	"Cuckoo (Otidimorphae)"	13822	"chr4"
"9394"	26869170.5	25763388.5	"Cuckoo (Otidimorphae)"	15915	"chr4"
"9395"	26882495.5	25774950	"Cuckoo (Otidimorphae)"	6990	"chr4"
"9396"	26898166.5	25795466.5	"Cuckoo (Otidimorphae)"	18085	"chr4"
"9397"	26919375.5	25817631	"Cuckoo (Otidimorphae)"	11236	"chr4"
"9398"	26941270.5	25833203	"Cuckoo (Otidimorphae)"	15790	"chr4"
"9399"	26960498.5	25852590.5	"Cuckoo (Otidimorphae)"	6809	"chr4"
"9400"	26973327.5	25865398	"Cuckoo (Otidimorphae)"	8626	"chr4"
"9401"	26981418.5	25873709.5	"Cuckoo (Otidimorphae)"	6339	"chr4"
"9402"	26989163	25881362	"Cuckoo (Otidimorphae)"	7510	"chr4"
"9403"	27000979.5	25893448	"Cuckoo (Otidimorphae)"	7278	"chr4"
"9404"	27014206	25905273	"Cuckoo (Otidimorphae)"	6828	"chr4"
"9405"	27032251	25923025	"Cuckoo (Otidimorphae)"	27138	"chr4"
"9406"	27053208	25942620	"Cuckoo (Otidimorphae)"	9854	"chr4"
"9407"	27066444	25955987	"Cuckoo (Otidimorphae)"	14326	"chr4"
"9408"	27080723	25969586.5	"Cuckoo (Otidimorphae)"	9011	"chr4"
"9409"	27096005	25987501	"Cuckoo (Otidimorphae)"	8874	"chr4"
"9410"	27104339	25997414.5	"Cuckoo (Otidimorphae)"	5841	"chr4"
"9411"	27163285.5	26056277	"Cuckoo (Otidimorphae)"	28216	"chr4"
"9412"	27181943.5	26073885.5	"Cuckoo (Otidimorphae)"	5209	"chr4"
"9413"	27188235.5	26083037.5	"Cuckoo (Otidimorphae)"	6797	"chr4"
"9414"	27213980.5	26109718	"Cuckoo (Otidimorphae)"	43236	"chr4"
"9415"	27244074	26139097.5	"Cuckoo (Otidimorphae)"	14581	"chr4"
"9416"	27270864.5	26164309.5	"Cuckoo (Otidimorphae)"	35029	"chr4"
"9417"	27320939.5	26213764.5	"Cuckoo (Otidimorphae)"	50877	"chr4"
"9418"	27357196.5	26248883.5	"Cuckoo (Otidimorphae)"	18903	"chr4"
"9419"	27370407	26261696.5	"Cuckoo (Otidimorphae)"	5527	"chr4"
"9420"	27383881.5	26276158	"Cuckoo (Otidimorphae)"	13276	"chr4"
"9421"	27401191	26295894	"Cuckoo (Otidimorphae)"	6264	"chr4"
"9422"	27412009	26306555	"Cuckoo (Otidimorphae)"	5772	"chr4"
"9423"	27426835.5	26323171.5	"Cuckoo (Otidimorphae)"	18173	"chr4"
"9424"	27451871.5	26349894	"Cuckoo (Otidimorphae)"	20234	"chr4"
"9425"	27470915	26369739.5	"Cuckoo (Otidimorphae)"	8987	"chr4"
"9426"	27478456	26377515.5	"Cuckoo (Otidimorphae)"	5477	"chr4"
"9427"	27501737.5	26399661	"Cuckoo (Otidimorphae)"	37294	"chr4"
"9428"	27552562.5	26448885.5	"Cuckoo (Otidimorphae)"	23485	"chr4"
"9429"	27579666.5	26472903	"Cuckoo (Otidimorphae)"	23208	"chr4"
"9430"	27613360	26498562.5	"Cuckoo (Otidimorphae)"	8883	"chr4"
"9431"	27646263.5	26525659	"Cuckoo (Otidimorphae)"	16162	"chr4"
"9432"	27675119	26552648.5	"Cuckoo (Otidimorphae)"	7919	"chr4"
"9433"	27686042	26562141	"Cuckoo (Otidimorphae)"	8690	"chr4"
"9434"	27695654.5	26572669.5	"Cuckoo (Otidimorphae)"	8703	"chr4"
"9435"	27714311	26588905	"Cuckoo (Otidimorphae)"	13934	"chr4"
"9436"	27726396	26600728.5	"Cuckoo (Otidimorphae)"	6303	"chr4"
"9437"	27746326	26614411	"Cuckoo (Otidimorphae)"	8278	"chr4"
"9438"	27765427.5	26630330.5	"Cuckoo (Otidimorphae)"	5483	"chr4"
"9439"	27772763	26637487.5	"Cuckoo (Otidimorphae)"	8277	"chr4"
"9440"	27784852.5	26648114	"Cuckoo (Otidimorphae)"	12560	"chr4"
"9441"	27798979	26660000	"Cuckoo (Otidimorphae)"	8126	"chr4"
"9442"	27815725	26675606.5	"Cuckoo (Otidimorphae)"	7769	"chr4"
"9443"	27886164.5	26744446	"Cuckoo (Otidimorphae)"	10380	"chr4"
"9444"	27906753.5	26763657	"Cuckoo (Otidimorphae)"	11740	"chr4"
"9445"	27920202.5	26776433	"Cuckoo (Otidimorphae)"	12578	"chr4"
"9446"	27935542.5	26791201	"Cuckoo (Otidimorphae)"	11828	"chr4"
"9447"	27965891.5	26809601.5	"Cuckoo (Otidimorphae)"	5397	"chr4"
"9448"	27976799	26818407	"Cuckoo (Otidimorphae)"	12108	"chr4"
"9449"	27994529.5	26831763	"Cuckoo (Otidimorphae)"	8944	"chr4"
"9450"	28010307.5	26842814	"Cuckoo (Otidimorphae)"	12070	"chr4"
"9451"	28042335.5	26870465	"Cuckoo (Otidimorphae)"	15690	"chr4"
"9452"	28065650	26894639	"Cuckoo (Otidimorphae)"	12978	"chr4"
"9453"	28083752.5	26911207	"Cuckoo (Otidimorphae)"	19082	"chr4"
"9454"	28109066	26931066.5	"Cuckoo (Otidimorphae)"	17959	"chr4"
"9455"	28126348.5	26946440	"Cuckoo (Otidimorphae)"	11894	"chr4"
"9456"	28139281.5	26958221.5	"Cuckoo (Otidimorphae)"	11227	"chr4"
"9457"	28148233	26967600	"Cuckoo (Otidimorphae)"	5134	"chr4"
"9458"	28155172	26974189	"Cuckoo (Otidimorphae)"	5156	"chr4"
"9459"	28166093	26985311	"Cuckoo (Otidimorphae)"	5366	"chr4"
"9460"	28174259.5	26993536	"Cuckoo (Otidimorphae)"	10008	"chr4"
"9461"	28190820.5	27007968	"Cuckoo (Otidimorphae)"	18072	"chr4"
"9462"	28206068.5	27021740	"Cuckoo (Otidimorphae)"	7606	"chr4"
"9463"	28221706	27037216	"Cuckoo (Otidimorphae)"	22414	"chr4"
"9464"	28242098	27059605	"Cuckoo (Otidimorphae)"	7826	"chr4"
"9465"	28257880	27075401	"Cuckoo (Otidimorphae)"	9870	"chr4"
"9466"	28324326	27142358	"Cuckoo (Otidimorphae)"	6558	"chr4"
"9467"	28344044	27163340	"Cuckoo (Otidimorphae)"	14702	"chr4"
"9468"	28356163.5	27175898	"Cuckoo (Otidimorphae)"	8212	"chr4"
"9469"	28382771.5	27201696.5	"Cuckoo (Otidimorphae)"	32711	"chr4"
"9470"	28414656.5	27233369.5	"Cuckoo (Otidimorphae)"	10977	"chr4"
"9471"	28427002	27246876.5	"Cuckoo (Otidimorphae)"	12101	"chr4"
"9472"	28498228.5	27306434.5	"Cuckoo (Otidimorphae)"	5045	"chr4"
"9473"	28511736	27319757	"Cuckoo (Otidimorphae)"	19610	"chr4"
"9474"	28539309.5	27344702.5	"Cuckoo (Otidimorphae)"	7151	"chr4"
"9475"	28601725	27402369.5	"Cuckoo (Otidimorphae)"	48621	"chr4"
"9476"	28637949.5	27448229	"Cuckoo (Otidimorphae)"	5054	"chr4"
"9477"	28647560.5	27463014.5	"Cuckoo (Otidimorphae)"	8225	"chr4"
"9478"	28660609.5	27475504	"Cuckoo (Otidimorphae)"	5260	"chr4"
"9479"	28666939	27482049.5	"Cuckoo (Otidimorphae)"	5985	"chr4"
"9480"	28711066	27532727	"Cuckoo (Otidimorphae)"	7178	"chr4"
"9481"	28781181.5	27592377	"Cuckoo (Otidimorphae)"	9712	"chr4"
"9482"	28821069	27622582.5	"Cuckoo (Otidimorphae)"	7103	"chr4"
"9483"	28829386.5	27630639.5	"Cuckoo (Otidimorphae)"	7779	"chr4"
"9484"	28849902	27651130	"Cuckoo (Otidimorphae)"	29920	"chr4"
"9485"	28932887	27723672.5	"Cuckoo (Otidimorphae)"	31683	"chr4"
"9486"	28968256.5	27758236.5	"Cuckoo (Otidimorphae)"	36597	"chr4"
"9487"	28995132.5	27783716	"Cuckoo (Otidimorphae)"	13056	"chr4"
"9488"	29021463	27809908.5	"Cuckoo (Otidimorphae)"	20701	"chr4"
"9489"	29037693.5	27823962.5	"Cuckoo (Otidimorphae)"	6345	"chr4"
"9490"	29049711.5	27839019	"Cuckoo (Otidimorphae)"	6546	"chr4"
"9491"	29064376	27854832	"Cuckoo (Otidimorphae)"	6394	"chr4"
"9492"	29074386.5	27863125	"Cuckoo (Otidimorphae)"	8070	"chr4"
"9493"	29111402	27898259	"Cuckoo (Otidimorphae)"	10310	"chr4"
"9494"	29125036	27911381	"Cuckoo (Otidimorphae)"	15310	"chr4"
"9495"	29143797.5	27929563.5	"Cuckoo (Otidimorphae)"	15703	"chr4"
"9496"	29160704.5	27945918.5	"Cuckoo (Otidimorphae)"	10413	"chr4"
"9497"	29195383	27973122	"Cuckoo (Otidimorphae)"	13480	"chr4"
"9498"	29210575	27987193	"Cuckoo (Otidimorphae)"	12950	"chr4"
"9499"	29229462.5	28002667	"Cuckoo (Otidimorphae)"	6968	"chr4"
"9500"	29243705.5	28012086	"Cuckoo (Otidimorphae)"	11064	"chr4"
"9501"	29258446	28029526.5	"Cuckoo (Otidimorphae)"	11229	"chr4"
"9502"	29282029	28051080	"Cuckoo (Otidimorphae)"	16246	"chr4"
"9503"	29300133.5	28066362.5	"Cuckoo (Otidimorphae)"	11351	"chr4"
"9504"	29314136	28076242.5	"Cuckoo (Otidimorphae)"	5151	"chr4"
"9505"	29340077.5	28100857.5	"Cuckoo (Otidimorphae)"	11015	"chr4"
"9506"	29353620.5	28114172.5	"Cuckoo (Otidimorphae)"	5093	"chr4"
"9507"	29369138	28127795.5	"Cuckoo (Otidimorphae)"	21333	"chr4"
"9508"	29393715	28148265	"Cuckoo (Otidimorphae)"	9032	"chr4"
"9509"	29417808.5	28168682.5	"Cuckoo (Otidimorphae)"	6769	"chr4"
"9510"	29428437.5	28175531	"Cuckoo (Otidimorphae)"	5196	"chr4"
"9511"	29511920	28243453.5	"Cuckoo (Otidimorphae)"	28241	"chr4"
"9512"	29541541.5	28269166	"Cuckoo (Otidimorphae)"	12836	"chr4"
"9513"	29559842.5	28288685.5	"Cuckoo (Otidimorphae)"	5475	"chr4"
"9514"	29568001.5	28297074	"Cuckoo (Otidimorphae)"	9472	"chr4"
"9515"	29576775.5	28305180	"Cuckoo (Otidimorphae)"	6540	"chr4"
"9516"	29613908.5	28341287	"Cuckoo (Otidimorphae)"	7184	"chr4"
"9517"	29624744.5	28353341.5	"Cuckoo (Otidimorphae)"	12075	"chr4"
